productId,title,description,uom,pricing.price,Image,Walmart,Zehrs,Freshco,Food Basics,Canadian Superstore,Farahs,No Frills
20315323_EA,Stock Mix Vegetable,"<ul><li>Knorr Vegetable Instant Stock Mix (175 g) adds a bold new taste to your next meal with the rich flavours of vegetable stock, onions, carrots, parsley, and spices</li><li>Enhance the flavour of soups, stews, sauces, rice, vegetables, and potatoes with this vegetable stock</li><li>For vegetable bouillon, dissolve one slightly rounded teaspoon into each cup (25 ml) of boiling water</li><li>For quick seasoning, add Knorr vegetable stock directly to foods</li><li>Mix up your favourite recipes with this vegetable broth</li><li>An easy way to make a vegetable dish stand out</li></ul><p>Knorr Instant Vegetable Mix is easy to use, quick to dissolve and adds rich deep flavour to your soups, stews, sauces, gravies and risottos. May also be used as a delicious hot drink or broth. Knorr Vegetable Instant Stock Mix (175 g) adds great flavour to your cooking. Knorr Instant Stock Mix adds a bold new taste to your next meal with the rich flavours of vegetable stock, onions, carrots, parsley, and spices. This Knorr stock mix is easy to use, quick to dissolve and adds rich deep flavour to your soups, stews, sauces, gravies, and risottos. We love food the way you love food. To make great tasting meals you really have to love everything about food. We know how you value good, nutritious, flavourful food, and authentic home cooking. To help you deliver mouth-watering meals, we go to extraordinary lengths pursuing great flavour. This means we always go the extra mile, not accepting mediocrity, never giving up. We bring flavours from around the world to our kitchens and our 286 chefs skillfully develop exciting recipes that you can recreate in the comfort of your kitchen. Knorr believes that good food matters and everyday meals can be just as magical as special occasions. Our products owe their taste and flavours to the culinary skills and passion of our chefs. Knorr sources high-quality ingredients to create delicious side dishes, bouillons, sauces, gravies, soups, and seasonings enjoyed by families all over the world.</p>",EA,4.0,https://assets.shop.loblaws.ca/products/20315323/b2/en/front/20315323_front_a06_@2.png,3.72,3.52,3.32,3.72,3.8,3.28,3.52
20250505_EA,Sliced Gouda Cheese,"Named after the city in the Netherlands, Gouda enhances any snack or recipe with its creamy texture, mildly nutty flavour and wonderful aroma. Always keep some on hand for last-minute cheese platters, add to mash potatoes for extra savoury flavour, grate into mushroom or spinach frittatas, or pair with bacon in savoury homemade scones.",EA,6.99,https://assets.shop.loblaws.ca/products/20250505/b2/en/front/20250505_front_a06_@2.png,6.5,6.15,5.8,6.5,6.64,5.73,6.15
21008286_EA,"Special K Fruit Crisps, Strawberry Flavour, 10 Bars","Sweet meets sensible with Special K Strawberry Flavour Crisps. Delight in two light, crisp pastries with delicious berry taste, drizzled with a touch of icing for 100 calories. They’re a win-win for your taste buds.",EA,3.19,https://assets.shop.loblaws.ca/products/21008286/b2/en/front/21008286_front_a06_@2.png,2.97,2.81,2.65,2.97,3.03,2.62,2.81
21622847_EA,0% Yogurt 0% M.F.,,EA,7.79,https://assets.shop.loblaws.ca/products/21622847/b2/en/front/21622847_front_a06_@2.png,7.24,6.86,6.47,7.24,7.4,6.39,6.86
21622144_EA,"Orange Juice, Some Pulp",,EA,5.49,https://assets.shop.loblaws.ca/products/21622144/b2/en/front/21622144_front_a06_@2.png,5.11,4.83,4.56,5.11,5.22,4.5,4.83
20545259_EA,SKOR Minis,Try SKOR minis and enjoy mini pieces of crunchy butter toffee and creamy milk chocolate that is perfect for sharing or on-the-go.,EA,3.97,https://assets.shop.loblaws.ca/products/20545259/b2/en/front/20545259_front_a06_@2.png,3.69,3.49,3.3,3.69,3.77,3.26,3.49
21357973_EA,Pork Vegetable Dumpling,,EA,4.49,https://assets.shop.loblaws.ca/products/21357973/b2/en/front/21357973_front_a06_@2.png,4.18,3.95,3.73,4.18,4.27,3.68,3.95
21369080_EA,Jalapeño & Cheddar flavoured tortilla chips,"<p><ul>The high-impact taste of Doritos Jalapeño & Cheddar flavoured tortilla chips is undeniably delicious with the perfect combination of smooth cheddar flavour and the spiciness of Jalapeño peppers in every bite. Prepare yourself for the kick-in-the-mouth taste of these bold chips designed to add a cheesy spice to your day. And they’re gluten-free!
When it comes to bold flavoured tortilla chips and snacks, nothing comes close to the undeniably delicious taste of Doritos. Not only are our tortilla chips packed with serious crunch and extreme flavours, the Doritos brand is all about intense experiences in snacking.
Everyone has their favourite flavour — and you really can’t go wrong with any of our Doritos tortilla chips. Doritos Jalapeño & Cheddar flavoured tortilla chips are no exception!
Want in on a secret? Doritos tortilla chips aren’t just an awesome snack — they’re also an incredibly versatile, flavour-loaded cooking ingredient
Are you ready? If so, crunch on.</ul>
<ul><li>Bold Doritos Taste — The high-impact taste of Doritos Jalapeño & Cheddar flavoured tortilla chips is undeniably delicious.</li>
<li>Seriously Crunchy — Our tortilla chips are packed with a serious crunch that’s oh-so-satisfying.</li>
<li>Gluten-Free — Doritos Jalapeño & Cheddar flavoured tortilla chips are a great option for celiac-friendly diets.</li>
<li>An Awesome Snack — When it comes to snacks, nothing comes close to the undeniably delicious taste of Doritos.</li>
<li>Amazing Flavour — Any flavour of Doritos is sure to satisfy your taste buds and Doritos Jalapeño & Cheddar flavoured tortilla chips are no exception!</li></ul></p>",EA,3.5,https://assets.shop.loblaws.ca/products/21369080/b2/en/front/21369080_front_a06_@2.png,3.26,3.08,2.9,3.26,3.32,2.87,3.08
20317306005_EA,Chai Rooibos,"Yogi Chai Rooibos tea is a creative twist on a traditional Chai tea blend that combines Rooibos, a red tea enjoyed for centuries by the people of the Western Cape of South Africa, with a traditional Ayurvedic blend of Cardamom, Cinnamon, and Clove. Enjoy the spicy warmth of Yogi Chai Rooibos tea any time of day or night for an enchanting and intriguingly delicious cup of herbal tea.*<p> FLAVOR: Yogi Chai Rooibos tea combines Rooibos with a traditional Ayurvedic blend of Cardamom, Cinnamon, and Clove for a deliciously spicy herbal tea.</p><p>ORGANIC: USDA Certified Organic and Non-GMO Project Verified.</p>CONTENTS: Caffeine-free, Gluten-free, Vegan, and Kosher. No Artificial Flavors or Sweeteners, and individually packaged in compostable tea bags.",EA,4.47,https://assets.shop.loblaws.ca/products/20317306005/b2/en/front/20317306005_front_a06_@2.png,4.16,3.93,3.71,4.16,4.25,3.67,3.93
21239622_C04,Punch Mango Loco,"<ul> <li>ENERGY + PUNCH | Mango Loco, a heavenly blend of exotic juices certain to attract the most stubborn spirit</li> <li>BIG PUNCH FLAVOUR | Crazy good taste with just enough of that Monster magic to keep the party going</li><li>151mg of Caffeine, 230 Calories</li>  <li>Stay awake and get more done with our 473mL Punch Monster Energy drink available in a pack of 4</li></ul><p>ENERGY + PUNCH | Mango Loco is a heavenly blend of exotic juices certain to attract even the most stubborn spirit. Crazy good taste with just enough of that Monster magic to keep the party going for days! Monster Energy Punch Mango Loco delivers 151mgs of caffeine, and 230 calories per 473mL can.</p> <p>BIG PUNCH FLAVOUR | On the eve of October 31st each year friends and family gather to celebrate ""Dia de Los Muertos"" Marigolds, mysticism, and memories combined with food and drink entice the sounds of the departed to join the party.</p><p>Grab a 4 pack today!</p>",C04,11.49,https://assets.shop.loblaws.ca/products/21239622/b2/en/front/21239622_front_a06_@2.png,10.69,10.11,9.54,10.69,10.92,9.42,10.11
20057659001_EA,"Harvest Granola Bars, Yogurt  Strawberry","With a smooth, creamy yogurt coating and wholesome 100% whole grain Quaker oats, our Yogurt Strawberry Granola Bars are a match made in snack heaven! With 10% of your daily recommended calcium, these bars are a great snack for the whole family.",EA,3.0,https://assets.shop.loblaws.ca/products/20057659001/b2/en/front/20057659001_front_a06_@2.png,2.79,2.64,2.49,2.79,2.85,2.46,2.64
21353463_EA,"Greek 5% Extra Creamy Yogurt, Vanilla Bean, High Protein","Taste. Made simple. Crafted the Liberté way. Liberté Greek 5% Yogurt is crafted using traditional Greek methods and strained based on the principles of old-time cheesecloth draining. The result is a Greek Yogurt with an incredibly rich and creamy texture and is a source of energy. Liberté Greek 5% Yogurt is delicious on it's own, with fruit or cereal, or as a versatile ingredient. This Greek yogurt features 13 grams protein per serving. Liberté Greek 5% Yogurt is high in protein and contains no gelatin and no artificial colours or flavours. Contains one 650 g container of yogurt.   <ul><li>GREEK YOGURT: Liberté Greek 5% Extra Creamy Yogurt is made of 5% milk fat and features an incredibly rich and creamy texture; Crafted the Liberté way</li><li> VANILLA FLAVOUR: Creamy texture and delicious vanilla flavour; Perfect for breakfast or afternoon kids snack</li><li> EXTRA CREAMY TEXTURE: Crafted using traditional Greek methods and strained based on the principles of old-time cheesecloth draining; 5% Yogurt that's delicious on it's own, with fruit or cereal, or as a versatile ingredient</li><li> REAL-FOOD SNACK: Yogurt featuring 13 grams protein per serving; No added gelatin and contains no artificial colours or  flavours</li><li> CONTAINS: 650 g, one ct </li></ul> ",EA,6.47,https://assets.shop.loblaws.ca/products/21353463/b2/en/front/21353463_front_a06_@2.png,6.02,5.69,5.37,6.02,6.15,5.31,5.69
20300006001_EA,Low Calorie Cranberry Raspberry Cocktail,Juice sweetened with cane or beet sugar.,EA,4.49,https://assets.shop.loblaws.ca/products/20300006001/b2/en/front/20300006001_front_a06_@2.png,4.18,3.95,3.73,4.18,4.27,3.68,3.95
21570068_EA,Wjx Soy Sauce,,EA,4.49,https://assets.shop.loblaws.ca/products/21570068/b2/en/front/21570068_front_a06_@2.png,4.18,3.95,3.73,4.18,4.27,3.68,3.95
21476671_C04,Non-Alcoholic Cocktail Gin & Tonic,,C04,7.49,https://assets.shop.loblaws.ca/products/21476671/b2/en/front/21476671_front_a06_@2.png,6.97,6.59,6.22,6.97,7.12,6.14,6.59
21062259_EA,Dipping Sauce Mix,Swiss Chalet®Rotisserie & grillSince 1954,EA,2.0,https://assets.shop.loblaws.ca/products/21062259/b2/en/front/21062259_front_a06_@2.png,1.86,1.76,1.66,1.86,1.9,1.64,1.76
21290680_EA,Herb & Garlic Cheddar Cheese Slices,"With over 60 years of cheese making experience, your trusted CRACKER BARREL Natural Cheese is made from the best ingredients, finest cultures, and fresh Canadian milk and no artificial preservatives.• Cracker Barrel is made with Canadian milk and no artificial preservatives• Contains no artificial growth hormones and no antibiotics• Trusted brand with over 60 years of cheese making experience• Cracker Barrel shreds pair perfectly with any dish",EA,5.49,https://assets.shop.loblaws.ca/products/21290680/b2/en/front/21290680_front_a06_@2.png,5.11,4.83,4.56,5.11,5.22,4.5,4.83
21592119_EA,Orange Juice Pulp Free,,EA,7.49,https://assets.shop.loblaws.ca/products/21592119/b2/en/front/21592119_front_a06_@2.png,6.97,6.59,6.22,6.97,7.12,6.14,6.59
21217968_EA,Bagel Whole Wheat,,EA,1.99,https://assets.shop.loblaws.ca/products/21217968/b2/en/front/21217968_front_a06_@2.png,1.85,1.75,1.65,1.85,1.89,1.63,1.75
20297658005_EA,Best Shepherd's Pie,"Beef and Pork, Onions and Spices with Peas, Carrots and Corn, topped with Mashed Potatoes",EA,12.99,https://assets.shop.loblaws.ca/products/20297658005/b2/en/front/20297658005_front_a06_@2.png,12.08,11.43,10.78,12.08,12.34,10.65,11.43
20307313006_EA,Raspberry Jam,Made with only the highest quality raspberries and 100% natural ingredients. Smooth and easy to spread.,EA,6.29,https://assets.shop.loblaws.ca/products/20307313006/b2/en/front/20307313006_front_a06_@2.png,5.85,5.54,5.22,5.85,5.98,5.16,5.54
20546965_EA,Sweet Longanisa,Made with 100% Canadian pork.  Uncooked,EA,3.99,https://assets.shop.loblaws.ca/products/20546965/b2/en/front/20546965_front_a06_@2.png,3.71,3.51,3.31,3.71,3.79,3.27,3.51
21477999_EA,PC® Cinnamon Swirl Naturally Flavoured Single Serve Coffee Pods,"If you didn’t know, now you do: coffee and cinnamon get along very well. Our 100% arabica coffee, a blend sourced exclusively from South and Central America, growing regions known to produce coffee with dessert notes like chocolate, pairs perfectly with the fragrant, sweet notes of cinnamon. All flavour, no sugar. Now it’s up to you to pair your coffee with your choice of sweets—or maybe this coffee is your dessert. Roasted to perfection in Canada, it comes packed in our 100% compostable* coffee pods.<br><br><i>*For collection in municipal programs. These coffee pods may not be accepted for composting in your area. Check with your local municipality for more information.</i>",EA,7.99,https://assets.shop.loblaws.ca/products/21477999/b2/en/front/21477999_front_a06_@2.png,7.43,7.03,6.63,7.43,7.59,6.55,7.03
21618574_EA,Frank's Redhot Baked Snack Crackers Original Flavoured Limited Edition,,EA,2.67,https://assets.shop.loblaws.ca/products/21618574/b2/en/front/21618574_front_a06_@2.png,2.48,2.35,2.22,2.48,2.54,2.19,2.35
20727536001_EA,Breton Gluten Free Original with Flax ,"<li>Enjoy the tender-crisp texture and wholesome taste of Breton with our Breton Gluten Free Original with Flax crackers.</li><li>Certified gluten-free with the earthy flavour of flax seeds, these crackers are made with no artificial colours or flavours and 0g trans fat per serving.</li><li>Snack on them on their own or with cheese, spreads, soups and more.</li><li>Gluten Free, Kosher, No Artificial Colours, No Artificial Flavours, Peanut-free</li>",EA,2.99,https://assets.shop.loblaws.ca/products/20727536001/b2/en/front/20727536001_front_a06_@2.png,2.78,2.63,2.48,2.78,2.84,2.45,2.63
